NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
180012443923;2018;14;M;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;H;F;F;8;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A;B;A
180012445036;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;490;606.3;554.7;590.7;DCBDAEBCECDCADBBCDBCACCEBDACDCDDBDBECBECADECD;ECBCDBEEAAEBCADBBCCEECBDABDCBBEECEDDAABEAEADB;ECDCB99999BCDAADAECBCDCDABCDEAEDEAEABABAACDDDCACAC;BEBDCEEDAACBDDCCCCABECAEBCABDCAEDADABDBBABDCE;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;40;40;160;20;380;F;F;E;D;6;H;A;B;D;B;B;B;A;A;A;A;A;A;B;A;A;C;A;B;A;B;B
180012453229;2018;4;M;0;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;397;504.4;453.6;505.6;ABCCAACBBABEBCBCBEBDAEBBCECDABCBBABCEBABABBCB;BBCCCEBBAEABDCDABBBBCBBBBCACCABAABBBCBABCDDAB;99999DBDBCAAADBACAAAABBCBAAAACBBABBCCADABEBBACEACD;CAABACBAECBAADBBABAACBDADACDCAABDBDEEBAADECBD;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;40;40;40;80;20;220;D;E;A;A;4;C;A;B;D;A;C;B;B;B;A;A;A;A;B;B;B;C;A;A;A;B;A
180012462934;2018;4;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;411.8;501.9;453.9;454.4;ABBDADBBADAAABACBCDEDEBCCBABCDEECCADBAAAEBCAA;AABDCBAAEBBDAEAAECDCAEACBADAAEEACBABBAABDABCD;99999DBACDDDADABCAAAEBEADDBDBAACBABCCCBBCAABABBBBA;AABCCEABCBDABABADBACBBAEBBEEABECABADEAABADBDB;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;80;60;60;60;0;260;D;E;C;C;5;C;A;B;C;A;B;B;B;B;A;A;A;A;B;B;A;C;A;A;A;B;A
180012488066;2018;10;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180012490766;2018;5;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;392.4;508.5;344.1;437.1;DECACAEBDACABCCCABDEBEDCDACAAEBBADAAEBCACEDDA;ECEABCEBAAEADEDAACBCEEEABEECBEEBEACAEABAAEBBE;BBEAC99999DBBEEEADABEABABAECABEBAEABCEAEBBCBBBCDAB;ADEBBEEABDCCBBADACAAACECDDEBBADBAAEDCCADBADAC;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;80;80;80;120;40;400;B;B;F;F;5;B;A;B;A;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180012501335;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;557.8;551.5;571.3;445.8;AAAAAEDBACBCBAEEABDDEACDBBADEABEAADBEDBBAEDCC;BEECBBBEEDCAACEDEECAEDCADACAABBCDBBCCADCEEEEE;EEEEE99999BCBEBDBECDEADCDBECDACDBBBCECEBADADEBCAAD;BCABDDDAEBAACBECDECCCADEAAACDBACDAACCBEDABDEC;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;120;100;80;540;D;E;B;C;3;B;A;B;B;A;B;A;A;A;A;A;A;A;A;A;A;C;A;A;B;B;A
180012503715;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;423.3;484.8;410.1;418.3;CAEAADEBBDACAECEBCBEBEBADABBBABADCBEBEADDCADA;BCDEBBCAEBECADAADEABADCCDDEBDAABDAEACDCEBDBAC;EBABC99999DACCDABAACBDAAAABECECDDAAEADABDBCABEDCBB;CABBCBACBEDCEBCDAAACDEEBDBAEAADDDCADBDACBCD.E;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;100;60;60;100;20;340;D;E;C;D;3;C;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;A;B;A
180012514146;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;427.2;576.2;428.6;466.8;ECBCAABCCCCAAEDACCCDDBDBDBDCCECADBACDEABECBEB;EECDDBAEBBBACCACBCBEEDCADCEDBEECCEBABDCADBBCC;CEADB99999DAEDACBAACDAEACEBEABCBEDAEBBADBBCACBBBBE;CDCECDEBDCDDCDBACBBBCAEECCEABEEBAADCCDABBBBBD;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;40;40;120;40;360;E;E;B;B;9;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180012525442;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;547.3;406.9;390.4;428.1;DCECEACACBEAAACDBECBBACEABBCBBCCBBEECADAECECE;ABBBAECBBEACECEDABEDDBAEEAADCCBBBCEECBCAEAADB;BADAC99999BBAEABCACCADBBAAEE*ADEAEEEABBACBEBDEABAB;CCEAABACAEBECCEEACCDCEBBACAEBBAEAACCEEBEADADD;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;80;40;40;100;40;300;C;B;A;A;4;A;A;B;B;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;B;A
180012532770;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;420.3;555.7;550.2;459.3;EEAADBBBCCDABCDEBBBEDCDCABDABAABCDAEBDACECAAB;AEEACBADCABABEEDBEAECBAABEAEAABCCBCDCDDAABBEE;EBDEC99999CDCBDBECADEBDDBABEBBABBAE.EDECBBECBECBDB;ADCBAECACDEACADBADACECEEBBCEADDCDBCCABBCDBBBC;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;140;120;140;120;40;560;E;E;B;B;5;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;A;B;A
180012537496;2018;4;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;417.1;495.9;405;495.9;EBDEAEBECACBCDDDBECCBAEBABECDEBBEEBBBBCDACECA;ABDDDEDBEBCDEAAACBEECCABEEDEACDEEBBAAEBEAEDAD;EEABC99999EAAEBDBBCAEDEDEDDAEDCDBBCDEBBBECBEBECDAE;ACEACEEDBCCBCBCDCADBEECBBDDCCEBCCACBBDADBBACC;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;80;80;100;100;0;360;B;B;A;A;5;B;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180012545558;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;A;A;6;C;A;B;C;B;B;B;B;B;A;A;A;A;B;B;A;C;A;B;A;B;A
180012548108;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;451;415.8;371.3;498.4;BADBCABEDACBADBEBEDDBABEBDAEBECEACBDCCEADBECE;AEDABCDAACBEBDAECDBDABBCBADEABCDEBDCEDDABDCBC;99999ECDBCBECBDBABBBEABCDCCCCEBBEAAACBBACDDEDBADBE;ADEEDADCEBAEEBDCECDBDCCBCDADBADBCADACEBADECDA;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;60;40;40;60;40;240;H;H;F;C;6;B;A;B;E;A;A;B;A;B;A;A;A;A;B;B;B;B;A;A;A;B;A
180012550442;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;440.6;502.7;377.3;532.5;ECDBCACBDDADCBDDABBBEECCCDDBDCDBBADBDDDCBBBBC;EADCACBBABAADABCDBADBEAEBECEEDBADBDAECCABADEB;AEAEC99999ADBEABAACACDAEBBAACECDABBBCAADACCAAEAABD;BDCBAEEDBEDBCADDABADCCCACDDDDDBCCCCDEECC.DADE;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;80;60;120;20;400;B;B;A;A;7;B;A;B;C;A;A;B;B;A;A;A;A;A;B;B;B;B;A;A;A;B;A
180012567092;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;443.1;442.1;394.3;539.4;BAEEEABADBCDDDDABDBDBDDBDBDCBDDECCBDBCAADBDED;ACCCDBDDBADCBDAECACEEEDBDDCCABDADCDBBDDADBDDA;ACEEB99999DBDEEDBDBEDDDDD.CDDDBABDDCDAABCAABEABADE;DEDDACCCEACCDDDADABBDBBCBCEDDDDDAAADCBACCDCDD;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;40;40;120;40;360;B;B;B;B;7;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;B;A
180012576743;2018;2;F;0;2;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;C;B;11;G;A;C;D;A;B;C;A;A;A;A;A;A;C;B;B;E;A;A;A;B;B
180012583360;2018;2;M;0;3;1;2;0;1;1;0;1301902;Itacoatiara;13;AM;1;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;464.8;612.8;520.8;531.6;EDDEBDCDEADABDDABECDBACBCCDBCDACBECDECDDAABBE;CDECDACACEDBADDEEEEBCCCCBECBEAAAEEEDEEBBBEEAB;CBBEE99999DCABADCAECDCEADACACBACBECCAECDCCBDBBCADB;EECCDCECEAADCBCACCACACDADABEBECBBDCAACDBBBEDA;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;120;80;560;D;D;B;B;5;E;A;C;D;A;B;B;A;B;A;A;A;A;B;B;A;C;A;A;B;B;A
180012586481;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;409.6;508.3;435.7;444.7;EECEBAEAAABBBDCBDBCDBBCDBEDDBABACACCADDEDBAEC;CCCCCCBDAC*ACDAAEEAAAEAEDAADBEEABACEBCBAEAEEE;ABBCE99999EECEABCEBDAACECBDEBABEABCDBBCDAEABBDBEAA;AEDCEEACDEAEDCCAADAABBEEEDEDADEEEBDCDDACEACEA;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;6;0;0;0;0;0;0;B;B;A;A;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A;B;A
180012588966;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;445.8;463.2;342.4;455.3;ECECBBBAECBAEAABDDEADEDCBEAACCDEACAEEDEDCDCEE;CBCDBCEDBCBDBCCABCDECACBCCB*BCCBDDDBCBECCBDBA;99999DCEBCCBAEDCEECCDCCAEECCBDCBCCDBCDECABDBCDBCBD;CACBECCBBDDBCDBDABBCBBCBDBEEBABDCCDBADECBCAAE;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;80;40;40;60;0;220;B;B;F;F;5;B;A;B;A;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180012599177;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;488;601.9;471.2;421.6;DABDCDABADECAABADDBBDDDCACECCCCBDCADBECCBDDCE;AAAADBDAEABABDEDBCAABCCCAEABADEBCEAAADAAABBAE;99999BCAABABAEDBABABCBAACABADEBEEBADBBDDACCACBCBEC;AEBCDDDABDCBBCBAAABCAECBDDDADCDCADDEABDACADBB;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;140;40;40;80;40;340;E;C;B;B;3;C;A;B;C;A;A;B;B;A;A;A;A;A;C;A;A;C;A;B;A;B;A
180012600845;2018;11;M;0;3;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;G;F;D;5;C;A;B;D;A;B;B;A;B;A;A;A;A;B;B;A;B;A;B;A;B;A
180012618545;2018;2;M;0;3;2;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;487;409.2;437.1;476.2;AEDBDAEBBCDCADDBBEADAEDBACDCACEABDDABADCECECE;ADEBCBEAADBABACADAEACBEABDDBCDDBDCEBCEAEA*CCA;ACEBB99999BEBEAECBCDBDAADACEBACCDBAEBCCBBAAEEBADBB;CBDEAEECBCEDCBCACDEADEABABCCADEDBACDABBDDBACB;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;100;120;120;100;20;460;E;E;C;B;5;C;A;B;D;A;B;B;A;B;A;A;A;A;B;B;B;B;A;A;A;B;A
